zip,state_name,state_code
77075,Texas,TX
77076,Texas,TX
77077,Texas,TX
77078,Texas,TX
77079,Texas,TX
77080,Texas,TX
77081,Texas,TX
77082,Texas,TX
77083,Texas,TX
77084,Texas,TX
77085,Texas,TX
77086,Texas,TX
77087,Texas,TX
77088,Texas,TX
77089,Texas,TX
77090,Texas,TX
77091,Texas,TX
77092,Texas,TX
77093,Texas,TX
77094,Texas,TX
77095,Texas,TX
77096,Texas,TX
77098,Texas,TX
77099,Texas,TX
77301,Texas,TX
77302,Texas,TX
77303,Texas,TX
77304,Texas,TX
77306,Texas,TX
77316,Texas,TX
77318,Texas,TX
77327,Texas,TX
77328,Texas,TX
77336,Texas,TX
77338,Texas,TX
77339,Texas,TX
77345,Texas,TX
77346,Texas,TX
77354,Texas,TX
77355,Texas,TX
77356,Texas,TX
77357,Texas,TX
77358,Texas,TX
77362,Texas,TX
77363,Texas,TX
77365,Texas,TX
77372,Texas,TX
77373,Texas,TX
77375,Texas,TX
77377,Texas,TX
77378,Texas,TX
77379,Texas,TX
77380,Texas,TX
77381,Texas,TX
77382,Texas,TX
77384,Texas,TX
77385,Texas,TX
77386,Texas,TX
77388,Texas,TX
77389,Texas,TX
77396,Texas,TX
77401,Texas,TX
77406,Texas,TX
77407,Texas,TX
77429,Texas,TX
77433,Texas,TX
77441,Texas,TX
77447,Texas,TX
77449,Texas,TX
77450,Texas,TX
77459,Texas,TX
77469,Texas,TX
77471,Texas,TX
77477,Texas,TX
77478,Texas,TX
77479,Texas,TX
77489,Texas,TX
77493,Texas,TX
77494,Texas,TX
77498,Texas,TX
77502,Texas,TX
77503,Texas,TX
77504,Texas,TX
77505,Texas,TX
77506,Texas,TX
77507,Texas,TX
77510,Texas,TX
77511,Texas,TX
77515,Texas,TX
77517,Texas,TX
77518,Texas,TX
77520,Texas,TX
77521,Texas,TX
77523,Texas,TX
77530,Texas,TX
77531,Texas,TX
77532,Texas,TX
77534,Texas,TX
77536,Texas,TX
77539,Texas,TX
77541,Texas,TX
77545,Texas,TX
77546,Texas,TX
77547,Texas,TX
77550,Texas,TX
77551,Texas,TX
77554,Texas,TX
77562,Texas,TX
77563,Texas,TX
77564,Texas,TX
77565,Texas,TX
77566,Texas,TX
77568,Texas,TX
77571,Texas,TX
77573,Texas,TX
77578,Texas,TX
77581,Texas,TX
77583,Texas,TX
77584,Texas,TX
77586,Texas,TX
77587,Texas,TX
77590,Texas,TX
77591,Texas,TX
77598,Texas,TX
77611,Texas,TX
77619,Texas,TX
77625,Texas,TX
77627,Texas,TX
77630,Texas,TX
77632,Texas,TX
77640,Texas,TX
77642,Texas,TX
77651,Texas,TX
77656,Texas,TX
77657,Texas,TX
77662,Texas,TX
77701,Texas,TX
77702,Texas,TX
77703,Texas,TX
77705,Texas,TX
77706,Texas,TX
77707,Texas,TX
77708,Texas,TX
77713,Texas,TX
77801,Texas,TX
77802,Texas,TX
77803,Texas,TX
77807,Texas,TX
77808,Texas,TX
77840,Texas,TX
77845,Texas,TX
77901,Texas,TX
77904,Texas,TX
77905,Texas,TX
77968,Texas,TX
78006,Texas,TX
78015,Texas,TX
78023,Texas,TX
78026,Texas,TX
78040,Texas,TX
78041,Texas,TX
78043,Texas,TX
78045,Texas,TX
78046,Texas,TX
78064,Texas,TX
78070,Texas,TX
78073,Texas,TX
78101,Texas,TX
78108,Texas,TX
78109,Texas,TX
78112,Texas,TX
78123,Texas,TX
78124,Texas,TX
78130,Texas,TX
78132,Texas,TX
78133,Texas,TX
78148,Texas,TX
78152,Texas,TX
78154,Texas,TX
78155,Texas,TX
78201,Texas,TX
78202,Texas,TX
78203,Texas,TX
78204,Texas,TX
78205,Texas,TX
78207,Texas,TX
78208,Texas,TX
78209,Texas,TX
78210,Texas,TX
78211,Texas,TX
78212,Texas,TX
78213,Texas,TX
78214,Texas,TX
78215,Texas,TX
78216,Texas,TX
78217,Texas,TX
78218,Texas,TX
78219,Texas,TX
78220,Texas,TX
78221,Texas,TX
78222,Texas,TX
78223,Texas,TX
78224,Texas,TX
78225,Texas,TX
78226,Texas,TX
78227,Texas,TX
78228,Texas,TX
78229,Texas,TX
78230,Texas,TX
78231,Texas,TX
78232,Texas,TX
78233,Texas,TX
78234,Texas,TX
78235,Texas,TX
78236,Texas,TX
78237,Texas,TX
78238,Texas,TX
78239,Texas,TX
78240,Texas,TX
78242,Texas,TX
78244,Texas,TX
78245,Texas,TX
78247,Texas,TX
78248,Texas,TX
78249,Texas,TX
78250,Texas,TX
78251,Texas,TX
78252,Texas,TX
78253,Texas,TX
78254,Texas,TX
78255,Texas,TX
78256,Texas,TX
78257,Texas,TX
78258,Texas,TX
78259,Texas,TX
78260,Texas,TX
78261,Texas,TX
78263,Texas,TX
78264,Texas,TX
78266,Texas,TX
78336,Texas,TX
78358,Texas,TX
78359,Texas,TX
78362,Texas,TX
78370,Texas,TX
78373,Texas,TX
78374,Texas,TX
78380,Texas,TX
78382,Texas,TX
78387,Texas,TX
78390,Texas,TX
78401,Texas,TX
78402,Texas,TX
78404,Texas,TX
78405,Texas,TX
78406,Texas,TX
78407,Texas,TX
78408,Texas,TX
78409,Texas,TX
78410,Texas,TX
78411,Texas,TX
78412,Texas,TX
78413,Texas,TX
78415,Texas,TX
78416,Texas,TX
78417,Texas,TX
78501,Texas,TX
78503,Texas,TX
78504,Texas,TX
78516,Texas,TX
78520,Texas,TX
78521,Texas,TX
78526,Texas,TX
78539,Texas,TX
78541,Texas,TX
78542,Texas,TX
78572,Texas,TX
78573,Texas,TX
78574,Texas,TX
78577,Texas,TX
78589,Texas,TX
78596,Texas,TX
78602,Texas,TX
78610,Texas,TX
78613,Texas,TX
78617,Texas,TX
78623,Texas,TX
78626,Texas,TX
78628,Texas,TX
78634,Texas,TX
78641,Texas,TX
78652,Texas,TX
78653,Texas,TX
78655,Texas,TX
78660,Texas,TX
78664,Texas,TX
78665,Texas,TX
78666,Texas,TX
78681,Texas,TX
78701,Texas,TX
78702,Texas,TX
78703,Texas,TX
78704,Texas,TX
78705,Texas,TX
78717,Texas,TX
78719,Texas,TX
78721,Texas,TX
78722,Texas,TX
78723,Texas,TX
78724,Texas,TX
78725,Texas,TX
78726,Texas,TX
78727,Texas,TX
78728,Texas,TX
78729,Texas,TX
78730,Texas,TX
78731,Texas,TX
78732,Texas,TX
78733,Texas,TX
78735,Texas,TX
78736,Texas,TX
78737,Texas,TX
78738,Texas,TX
78739,Texas,TX
78741,Texas,TX
78742,Texas,TX
78744,Texas,TX
78745,Texas,TX
78746,Texas,TX
78747,Texas,TX
78748,Texas,TX
78749,Texas,TX
78750,Texas,TX
78751,Texas,TX
78752,Texas,TX
78753,Texas,TX
78754,Texas,TX
78756,Texas,TX
78757,Texas,TX
78758,Texas,TX
78759,Texas,TX
79015,Texas,TX
79101,Texas,TX
79102,Texas,TX
79103,Texas,TX
79104,Texas,TX
79106,Texas,TX
79107,Texas,TX
79108,Texas,TX
79109,Texas,TX
79110,Texas,TX
79111,Texas,TX
79118,Texas,TX
79119,Texas,TX
79121,Texas,TX
79124,Texas,TX
79363,Texas,TX
79364,Texas,TX
79382,Texas,TX
79401,Texas,TX
79403,Texas,TX
79404,Texas,TX
79407,Texas,TX
79410,Texas,TX
79411,Texas,TX
79412,Texas,TX
79413,Texas,TX
79414,Texas,TX
79415,Texas,TX
79416,Texas,TX
79423,Texas,TX
79424,Texas,TX
79504,Texas,TX
79508,Texas,TX
79510,Texas,TX
79525,Texas,TX
79536,Texas,TX
79562,Texas,TX
79563,Texas,TX
79601,Texas,TX
79602,Texas,TX
79603,Texas,TX
79605,Texas,TX
79606,Texas,TX
79607,Texas,TX
79701,Texas,TX
79703,Texas,TX
79705,Texas,TX
79706,Texas,TX
79707,Texas,TX
79758,Texas,TX
79761,Texas,TX
79762,Texas,TX
79763,Texas,TX
79764,Texas,TX
79765,Texas,TX
79766,Texas,TX
79901,Texas,TX
79902,Texas,TX
79903,Texas,TX
79904,Texas,TX
79905,Texas,TX
79906,Texas,TX
79907,Texas,TX
79908,Texas,TX
79911,Texas,TX
79912,Texas,TX
79915,Texas,TX
79922,Texas,TX
79924,Texas,TX
79925,Texas,TX
79927,Texas,TX
79928,Texas,TX
79930,Texas,TX
79932,Texas,TX
79934,Texas,TX
79935,Texas,TX
79936,Texas,TX
79938,Texas,TX
80002,Colorado,CO
80003,Colorado,CO
80004,Colorado,CO
80005,Colorado,CO
80007,Colorado,CO
80010,Colorado,CO
80011,Colorado,CO
80012,Colorado,CO
80013,Colorado,CO
80014,Colorado,CO
80015,Colorado,CO
80016,Colorado,CO
80017,Colorado,CO
80018,Colorado,CO
80019,Colorado,CO
80020,Colorado,CO
80021,Colorado,CO
80022,Colorado,CO
80023,Colorado,CO
80026,Colorado,CO
80027,Colorado,CO
80030,Colorado,CO
80031,Colorado,CO
80033,Colorado,CO
80045,Colorado,CO
80108,Colorado,CO
80110,Colorado,CO
80111,Colorado,CO
80112,Colorado,CO
80113,Colorado,CO
80118,Colorado,CO
80120,Colorado,CO
80121,Colorado,CO
80122,Colorado,CO
80123,Colorado,CO
80124,Colorado,CO
80125,Colorado,CO
80126,Colorado,CO
80127,Colorado,CO
80128,Colorado,CO
80129,Colorado,CO
80130,Colorado,CO
80132,Colorado,CO
80133,Colorado,CO
80134,Colorado,CO
80137,Colorado,CO
80138,Colorado,CO
80202,Colorado,CO
80203,Colorado,CO
80204,Colorado,CO
80205,Colorado,CO
80206,Colorado,CO
80207,Colorado,CO
80209,Colorado,CO
80210,Colorado,CO
80211,Colorado,CO
80212,Colorado,CO
80214,Colorado,CO
80215,Colorado,CO
80216,Colorado,CO
80218,Colorado,CO
80219,Colorado,CO
80220,Colorado,CO
80221,Colorado,CO
80222,Colorado,CO
80223,Colorado,CO
80224,Colorado,CO
80226,Colorado,CO
80227,Colorado,CO
80228,Colorado,CO
80229,Colorado,CO
80230,Colorado,CO
80231,Colorado,CO
80232,Colorado,CO
80233,Colorado,CO
80234,Colorado,CO
80235,Colorado,CO
80236,Colorado,CO
80237,Colorado,CO
80238,Colorado,CO
80239,Colorado,CO
80241,Colorado,CO
80246,Colorado,CO
80247,Colorado,CO
80249,Colorado,CO
80260,Colorado,CO
80301,Colorado,CO
80302,Colorado,CO
80303,Colorado,CO
80304,Colorado,CO
80305,Colorado,CO
80401,Colorado,CO
80403,Colorado,CO
80465,Colorado,CO
80503,Colorado,CO
80512,Colorado,CO
80514,Colorado,CO
80516,Colorado,CO
80521,Colorado,CO
80524,Colorado,CO
80525,Colorado,CO
80526,Colorado,CO
80528,Colorado,CO
80534,Colorado,CO
80535,Colorado,CO
80537,Colorado,CO
80538,Colorado,CO
80543,Colorado,CO
80547,Colorado,CO
80550,Colorado,CO
80601,Colorado,CO
80602,Colorado,CO
80603,Colorado,CO
80620,Colorado,CO
80621,Colorado,CO
80631,Colorado,CO
80634,Colorado,CO
80640,Colorado,CO
80642,Colorado,CO
80645,Colorado,CO
80817,Colorado,CO
80829,Colorado,CO
80840,Colorado,CO
80902,Colorado,CO
80903,Colorado,CO
80904,Colorado,CO
80905,Colorado,CO
80906,Colorado,CO
80907,Colorado,CO
80908,Colorado,CO
80909,Colorado,CO
80910,Colorado,CO
80911,Colorado,CO
80915,Colorado,CO
80916,Colorado,CO
80917,Colorado,CO
80918,Colorado,CO
80919,Colorado,CO
80920,Colorado,CO
80921,Colorado,CO
80922,Colorado,CO
80923,Colorado,CO
80924,Colorado,CO
80925,Colorado,CO
80926,Colorado,CO
80927,Colorado,CO
80951,Colorado,CO
81001,Colorado,CO
81003,Colorado,CO
81004,Colorado,CO
81005,Colorado,CO
81006,Colorado,CO
81007,Colorado,CO
81008,Colorado,CO
81022,Colorado,CO
81334,Colorado,CO
81401,Colorado,CO
81415,Colorado,CO
81501,Colorado,CO
81503,Colorado,CO
81504,Colorado,CO
81505,Colorado,CO
81506,Colorado,CO
81507,Colorado,CO
81520,Colorado,CO
81521,Colorado,CO
81526,Colorado,CO
82001,Wyoming,WY
82007,Wyoming,WY
82009,Wyoming,WY
82190,Wyoming,WY
82601,Wyoming,WY
82604,Wyoming,WY
82609,Wyoming,WY
82636,Wyoming,WY
82644,Wyoming,WY
83201,Idaho,ID
83202,Idaho,ID
83204,Idaho,ID
83209,Idaho,ID
83301,Idaho,ID
83328,Idaho,ID
83341,Idaho,ID
83401,Idaho,ID
83402,Idaho,ID
83404,Idaho,ID
83406,Idaho,ID
83427,Idaho,ID
83501,Idaho,ID
83605,Idaho,ID
83607,Idaho,ID
83616,Idaho,ID
83634,Idaho,ID
83642,Idaho,ID
83644,Idaho,ID
83646,Idaho,ID
83651,Idaho,ID
83669,Idaho,ID
83686,Idaho,ID
83687,Idaho,ID
83702,Idaho,ID
83703,Idaho,ID
83704,Idaho,ID
83705,Idaho,ID
83706,Idaho,ID
83709,Idaho,ID
83712,Idaho,ID
83713,Idaho,ID
83714,Idaho,ID
83716,Idaho,ID
83814,Idaho,ID
83815,Idaho,ID
83833,Idaho,ID
83835,Idaho,ID
83854,Idaho,ID
83858,Idaho,ID
84003,Utah,UT
84004,Utah,UT
84006,Utah,UT
84009,Utah,UT
84010,Utah,UT
84014,Utah,UT
84015,Utah,UT
84020,Utah,UT
84025,Utah,UT
84037,Utah,UT
84040,Utah,UT
84041,Utah,UT
84042,Utah,UT
84043,Utah,UT
84044,Utah,UT
84045,Utah,UT
84047,Utah,UT
84054,Utah,UT
84056,Utah,UT
84057,Utah,UT
84058,Utah,UT
84062,Utah,UT
84065,Utah,UT
84067,Utah,UT
84070,Utah,UT
84075,Utah,UT
84081,Utah,UT
84084,Utah,UT
84087,Utah,UT
84088,Utah,UT
84092,Utah,UT
84093,Utah,UT
84094,Utah,UT
84095,Utah,UT
84096,Utah,UT
84097,Utah,UT
84101,Utah,UT
84102,Utah,UT
84103,Utah,UT
84104,Utah,UT
84105,Utah,UT
84106,Utah,UT
84107,Utah,UT
84108,Utah,UT
84109,Utah,UT
84111,Utah,UT
84112,Utah,UT
84115,Utah,UT
84116,Utah,UT
84117,Utah,UT
84118,Utah,UT
84119,Utah,UT
84120,Utah,UT
84121,Utah,UT
84123,Utah,UT
84124,Utah,UT
84128,Utah,UT
84129,Utah,UT
84315,Utah,UT
84318,Utah,UT
84321,Utah,UT
84326,Utah,UT
84332,Utah,UT
84335,Utah,UT
84339,Utah,UT
84340,Utah,UT
84341,Utah,UT
84401,Utah,UT
84403,Utah,UT
84404,Utah,UT
84405,Utah,UT
84414,Utah,UT
84532,Utah,UT
84535,Utah,UT
84536,Utah,UT
84601,Utah,UT
84604,Utah,UT
84606,Utah,UT
84660,Utah,UT
84663,Utah,UT
84664,Utah,UT
84720,Utah,UT
84737,Utah,UT
84738,Utah,UT
84757,Utah,UT
84758,Utah,UT
84763,Utah,UT
84764,Utah,UT
84765,Utah,UT
84767,Utah,UT
84770,Utah,UT
84775,Utah,UT
84776,Utah,UT
84779,Utah,UT
84780,Utah,UT
84790,Utah,UT
85003,Arizona,AZ
85004,Arizona,AZ
85006,Arizona,AZ
85007,Arizona,AZ
85008,Arizona,AZ
85009,Arizona,AZ
85012,Arizona,AZ
85013,Arizona,AZ
85014,Arizona,AZ
85015,Arizona,AZ
85016,Arizona,AZ
85017,Arizona,AZ
85018,Arizona,AZ
85019,Arizona,AZ
85020,Arizona,AZ
85021,Arizona,AZ
85022,Arizona,AZ
85023,Arizona,AZ
85024,Arizona,AZ
85027,Arizona,AZ
85028,Arizona,AZ
85029,Arizona,AZ
85031,Arizona,AZ
85032,Arizona,AZ
85033,Arizona,AZ
85034,Arizona,AZ
85035,Arizona,AZ
85037,Arizona,AZ
85040,Arizona,AZ
85041,Arizona,AZ
85042,Arizona,AZ
85043,Arizona,AZ
85044,Arizona,AZ
85045,Arizona,AZ
85048,Arizona,AZ
85050,Arizona,AZ
85051,Arizona,AZ
85053,Arizona,AZ
85054,Arizona,AZ
85083,Arizona,AZ
85085,Arizona,AZ
85118,Arizona,AZ
85119,Arizona,AZ
85120,Arizona,AZ
85132,Arizona,AZ
85140,Arizona,AZ
85142,Arizona,AZ
85143,Arizona,AZ
85201,Arizona,AZ
85202,Arizona,AZ
85203,Arizona,AZ
85204,Arizona,AZ
85205,Arizona,AZ
85206,Arizona,AZ
85207,Arizona,AZ
85208,Arizona,AZ
85209,Arizona,AZ
85210,Arizona,AZ
85212,Arizona,AZ
85213,Arizona,AZ
85215,Arizona,AZ
85224,Arizona,AZ
85225,Arizona,AZ
85226,Arizona,AZ
85233,Arizona,AZ
85234,Arizona,AZ
85248,Arizona,AZ
85249,Arizona,AZ
85250,Arizona,AZ
85251,Arizona,AZ
85253,Arizona,AZ
85254,Arizona,AZ
85255,Arizona,AZ
85256,Arizona,AZ
85257,Arizona,AZ
85258,Arizona,AZ
85259,Arizona,AZ
85260,Arizona,AZ
85262,Arizona,AZ
85266,Arizona,AZ
85268,Arizona,AZ
85281,Arizona,AZ
85282,Arizona,AZ
85283,Arizona,AZ
85284,Arizona,AZ
85286,Arizona,AZ
85295,Arizona,AZ
85296,Arizona,AZ
85297,Arizona,AZ
85298,Arizona,AZ
85301,Arizona,AZ
85302,Arizona,AZ
85303,Arizona,AZ
85304,Arizona,AZ
85305,Arizona,AZ
85306,Arizona,AZ
85307,Arizona,AZ
85308,Arizona,AZ
85310,Arizona,AZ
85323,Arizona,AZ
85326,Arizona,AZ
85329,Arizona,AZ
85331,Arizona,AZ
85335,Arizona,AZ
85338,Arizona,AZ
85339,Arizona,AZ
85340,Arizona,AZ
85345,Arizona,AZ
85350,Arizona,AZ
85351,Arizona,AZ
85353,Arizona,AZ
85355,Arizona,AZ
85363,Arizona,AZ
85364,Arizona,AZ
85365,Arizona,AZ
85367,Arizona,AZ
85373,Arizona,AZ
85374,Arizona,AZ
85375,Arizona,AZ
85377,Arizona,AZ
85378,Arizona,AZ
85379,Arizona,AZ
85381,Arizona,AZ
85382,Arizona,AZ
85383,Arizona,AZ
85387,Arizona,AZ
85388,Arizona,AZ
85392,Arizona,AZ
85395,Arizona,AZ
85396,Arizona,AZ
85607,Arizona,AZ
85621,Arizona,AZ
85626,Arizona,AZ
85648,Arizona,AZ
85658,Arizona,AZ
85701,Arizona,AZ
85704,Arizona,AZ
85705,Arizona,AZ
85706,Arizona,AZ
85708,Arizona,AZ
85710,Arizona,AZ
85711,Arizona,AZ
85712,Arizona,AZ
85713,Arizona,AZ
85714,Arizona,AZ
85715,Arizona,AZ
85716,Arizona,AZ
85718,Arizona,AZ
85719,Arizona,AZ
85730,Arizona,AZ
85735,Arizona,AZ
85736,Arizona,AZ
85737,Arizona,AZ
85739,Arizona,AZ
85741,Arizona,AZ
85742,Arizona,AZ
85743,Arizona,AZ
85745,Arizona,AZ
85746,Arizona,AZ
85747,Arizona,AZ
85748,Arizona,AZ
85749,Arizona,AZ
85750,Arizona,AZ
85755,Arizona,AZ
85756,Arizona,AZ
85757,Arizona,AZ
85901,Arizona,AZ
85929,Arizona,AZ
86001,Arizona,AZ
86004,Arizona,AZ
86005,Arizona,AZ
86011,Arizona,AZ
86040,Arizona,AZ
86301,Arizona,AZ
86303,Arizona,AZ
86305,Arizona,AZ
86314,Arizona,AZ
86315,Arizona,AZ
86323,Arizona,AZ
86325,Arizona,AZ
86327,Arizona,AZ
86329,Arizona,AZ
86336,Arizona,AZ
86351,Arizona,AZ
86403,Arizona,AZ
86404,Arizona,AZ
86406,Arizona,AZ
86434,Arizona,AZ
87002,New Mexico,NM
87004,New Mexico,NM
87008,New Mexico,NM
87015,New Mexico,NM
87022,New Mexico,NM
87031,New Mexico,NM
87035,New Mexico,NM
87042,New Mexico,NM
87047,New Mexico,NM
87048,New Mexico,NM
87059,New Mexico,NM
87068,New Mexico,NM
87102,New Mexico,NM
87104,New Mexico,NM
87105,New Mexico,NM
87106,New Mexico,NM
87107,New Mexico,NM
87108,New Mexico,NM
87109,New Mexico,NM
87110,New Mexico,NM
87111,New Mexico,NM
87112,New Mexico,NM
87113,New Mexico,NM
87114,New Mexico,NM
87116,New Mexico,NM
87120,New Mexico,NM
87121,New Mexico,NM
87122,New Mexico,NM
87123,New Mexico,NM
87124,New Mexico,NM
87144,New Mexico,NM
87401,New Mexico,NM
87402,New Mexico,NM
87501,New Mexico,NM
87505,New Mexico,NM
87506,New Mexico,NM
87507,New Mexico,NM
87508,New Mexico,NM
88001,New Mexico,NM
88005,New Mexico,NM
88007,New Mexico,NM
88008,New Mexico,NM
88011,New Mexico,NM
88012,New Mexico,NM
88047,New Mexico,NM
88063,New Mexico,NM
89002,Nevada,NV
89005,Nevada,NV
89011,Nevada,NV
89012,Nevada,NV
89014,Nevada,NV
89015,Nevada,NV
89030,Nevada,NV
89032,Nevada,NV
89044,Nevada,NV
89052,Nevada,NV
89074,Nevada,NV
89101,Nevada,NV
89102,Nevada,NV
89103,Nevada,NV
89104,Nevada,NV
89106,Nevada,NV
89107,Nevada,NV
89108,Nevada,NV
89109,Nevada,NV
89110,Nevada,NV
89113,Nevada,NV
89115,Nevada,NV
89117,Nevada,NV
89118,Nevada,NV
89119,Nevada,NV
89120,Nevada,NV
89121,Nevada,NV
89122,Nevada,NV
89123,Nevada,NV
89128,Nevada,NV
89129,Nevada,NV
89130,Nevada,NV
89134,Nevada,NV
89135,Nevada,NV
89138,Nevada,NV
89139,Nevada,NV
89141,Nevada,NV
89142,Nevada,NV
89144,Nevada,NV
89145,Nevada,NV
89146,Nevada,NV
89147,Nevada,NV
89148,Nevada,NV
89156,Nevada,NV
89158,Nevada,NV
89166,Nevada,NV
89169,Nevada,NV
89178,Nevada,NV
89183,Nevada,NV
89403,Nevada,NV
89410,Nevada,NV
89423,Nevada,NV
89431,Nevada,NV
89433,Nevada,NV
89434,Nevada,NV
89436,Nevada,NV
89439,Nevada,NV
89441,Nevada,NV
89501,Nevada,NV
89502,Nevada,NV
89503,Nevada,NV
89506,Nevada,NV
89508,Nevada,NV
89509,Nevada,NV
89510,Nevada,NV
89511,Nevada,NV
89512,Nevada,NV
89519,Nevada,NV
89521,Nevada,NV
89523,Nevada,NV
89701,Nevada,NV
89703,Nevada,NV
89705,Nevada,NV
89706,Nevada,NV
90001,California,CA
90002,California,CA
90003,California,CA
90004,California,CA
90005,California,CA
90006,California,CA
90007,California,CA
90008,California,CA
90010,California,CA
90011,California,CA
90012,California,CA
90013,California,CA
90014,California,CA
90015,California,CA
90016,California,CA
90017,California,CA
90018,California,CA
90019,California,CA
90020,California,CA
90021,California,CA
90022,California,CA
90023,California,CA
90024,California,CA
90025,California,CA
90026,California,CA
90027,California,CA
90028,California,CA
90029,California,CA
90031,California,CA
90032,California,CA
90033,California,CA
90034,California,CA
90035,California,CA
90036,California,CA
90037,California,CA
90038,California,CA
90039,California,CA
90040,California,CA
90041,California,CA
90042,California,CA
90043,California,CA
90044,California,CA
90045,California,CA
90046,California,CA
90047,California,CA
90048,California,CA
90049,California,CA
90056,California,CA
90057,California,CA
90058,California,CA
90059,California,CA
90061,California,CA
90062,California,CA
90063,California,CA
90064,California,CA
90065,California,CA
90066,California,CA
90067,California,CA
90068,California,CA
90069,California,CA
90077,California,CA
90094,California,CA
90201,California,CA
90210,California,CA
90211,California,CA
90212,California,CA
90220,California,CA
90221,California,CA
90222,California,CA
90230,California,CA
90232,California,CA
90240,California,CA
90241,California,CA
90242,California,CA
90245,California,CA
90247,California,CA
90248,California,CA
90249,California,CA
90250,California,CA
90254,California,CA
90255,California,CA
90260,California,CA
90262,California,CA
90265,California,CA
90266,California,CA
90270,California,CA
90272,California,CA
90274,California,CA
90275,California,CA
90277,California,CA
90278,California,CA
90280,California,CA
90290,California,CA
90291,California,CA
90292,California,CA
90293,California,CA
90301,California,CA
90302,California,CA
90303,California,CA
90304,California,CA
90305,California,CA
90401,California,CA
90402,California,CA
90403,California,CA
90404,California,CA
90405,California,CA
90501,California,CA
90502,California,CA
90503,California,CA
90504,California,CA
90505,California,CA
90601,California,CA
90602,California,CA
90603,California,CA
90604,California,CA
90605,California,CA
90606,California,CA
90620,California,CA
90621,California,CA
90623,California,CA
90630,California,CA
90631,California,CA
90638,California,CA
90640,California,CA
90650,California,CA
90660,California,CA
90670,California,CA
90680,California,CA
90701,California,CA
90703,California,CA
90706,California,CA
90710,California,CA
90712,California,CA
90713,California,CA
90715,California,CA
90716,California,CA
90717,California,CA
90720,California,CA
90723,California,CA
90731,California,CA
90732,California,CA
90740,California,CA
90744,California,CA
90745,California,CA
90746,California,CA
90755,California,CA
90802,California,CA
90803,California,CA
90804,California,CA
90805,California,CA
90806,California,CA
90807,California,CA
90808,California,CA
90810,California,CA
90813,California,CA
90814,California,CA
90815,California,CA
91001,California,CA
91006,California,CA
91007,California,CA
91008,California,CA
91010,California,CA
91011,California,CA
91016,California,CA
91020,California,CA
91024,California,CA
91030,California,CA
91040,California,CA
91042,California,CA
91101,California,CA
91103,California,CA
91104,California,CA
91105,California,CA
91106,California,CA
91107,California,CA
91108,California,CA
91201,California,CA
91202,California,CA
91203,California,CA
91204,California,CA
91205,California,CA
91206,California,CA
91207,California,CA
91208,California,CA
91214,California,CA
91301,California,CA
91302,California,CA
91303,California,CA
91304,California,CA
91306,California,CA
91307,California,CA
91311,California,CA
91316,California,CA
91320,California,CA
91321,California,CA
91324,California,CA
91325,California,CA
91326,California,CA
91331,California,CA
91335,California,CA
91340,California,CA
91342,California,CA
91343,California,CA
91344,California,CA
91345,California,CA
91350,California,CA
91351,California,CA
91352,California,CA
91354,California,CA
91355,California,CA
91356,California,CA
91360,California,CA
91361,California,CA
91362,California,CA
91364,California,CA
91367,California,CA
91377,California,CA
91381,California,CA
91384,California,CA
91387,California,CA
91390,California,CA
91401,California,CA
91402,California,CA
91403,California,CA
91405,California,CA
91406,California,CA
91411,California,CA
91423,California,CA
91436,California,CA
91501,California,CA
91502,California,CA
91504,California,CA
91505,California,CA
91506,California,CA
91601,California,CA
91602,California,CA
91604,California,CA
91605,California,CA
91606,California,CA
91607,California,CA
91701,California,CA
91702,California,CA
91706,California,CA
91708,California,CA
91709,California,CA
91710,California,CA
91711,California,CA
91722,California,CA
91723,California,CA
91724,California,CA
91730,California,CA
91731,California,CA
91732,California,CA
91733,California,CA
91737,California,CA
91739,California,CA
91740,California,CA
91741,California,CA
91744,California,CA
91745,California,CA
91746,California,CA
91748,California,CA
91750,California,CA
91752,California,CA
91754,California,CA
91755,California,CA
91761,California,CA
91762,California,CA
91763,California,CA
91764,California,CA
91765,California,CA
91766,California,CA
91767,California,CA
91768,California,CA
91770,California,CA
91773,California,CA
91775,California,CA
91776,California,CA
91780,California,CA
91784,California,CA
91786,California,CA
91789,California,CA
91790,California,CA
91791,California,CA
91792,California,CA
91801,California,CA
91803,California,CA
91902,California,CA
91910,California,CA
91911,California,CA
91913,California,CA
91914,California,CA
91915,California,CA
91932,California,CA
91935,California,CA
91941,California,CA
91942,California,CA
91945,California,CA
91950,California,CA
91977,California,CA
91978,California,CA
92003,California,CA
92007,California,CA
92008,California,CA
92009,California,CA
92010,California,CA
92011,California,CA
92014,California,CA
92019,California,CA
92020,California,CA
92021,California,CA
92024,California,CA
92025,California,CA
92026,California,CA
92027,California,CA
92028,California,CA
92029,California,CA
92037,California,CA
92040,California,CA
92054,California,CA
92056,California,CA
92057,California,CA
92058,California,CA
92059,California,CA
92064,California,CA
92067,California,CA
92069,California,CA
92071,California,CA
92075,California,CA
92078,California,CA
92081,California,CA
92082,California,CA
92083,California,CA
92084,California,CA
92091,California,CA
92101,California,CA
92102,California,CA
92103,California,CA
92104,California,CA
92105,California,CA
92106,California,CA
92107,California,CA
92108,California,CA
92109,California,CA
92110,California,CA
92111,California,CA
92113,California,CA
92114,California,CA
92115,California,CA
92116,California,CA
92117,California,CA
92118,California,CA
92119,California,CA
92120,California,CA
